name;identifier;SMILES;inchikey;MW;LogP;pubchem;chEMBL;membrane;method;temperature;charge;note;LogK;LogPerm_molmedb_value;primary_reference;method_label;Perm
MM475406;MM475406;CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)CC1;;495.6;4.3;16105788;CHEMBL218375;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL855763/target=_blank>CHEMBL855763</a>;;-4.77;Jenkins TJ, Guan B, Dai M, Li G, Lightburn TE, Huang S, Freeze BS, Burdi DF, Jacutin-Porte S, Bennett R, Chen W, Minor C, Ghosh S, Blackburn C, Gigstad KM, Jones M, Kolbeck R, Yin W, Smith S, Cardillo D, Ocain TD, Harriman GC.: Design, synthesis, and evaluation of naphthalene-sulfonamide antagonists of human CCR8. J Med Chem, Volume 50 (3), 2007;CACO-2;0.00001698243652461746
MM475410;MM475410;CCNC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)CC1;;494.62;3.87;16105889;CHEMBL220701;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL855763/target=_blank>CHEMBL855763</a>;;-5.72;Jenkins TJ, Guan B, Dai M, Li G, Lightburn TE, Huang S, Freeze BS, Burdi DF, Jacutin-Porte S, Bennett R, Chen W, Minor C, Ghosh S, Blackburn C, Gigstad KM, Jones M, Kolbeck R, Yin W, Smith S, Cardillo D, Ocain TD, Harriman GC.: Design, synthesis, and evaluation of naphthalene-sulfonamide antagonists of human CCR8. J Med Chem, Volume 50 (3), 2007;CACO-2;0.0000019054607179632483
MM475420;MM475420;O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4F)c3)cc21;XJJYJNMNYDNXNO-UHFFFAOYSA-N;307.33;3.17;11992146;CHEMBL226471;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL904800/target=_blank>CHEMBL904800</a>;;-5.02;Anderson DR, Meyers MJ, Vernier WF, Mahoney MW, Kurumbail RG, Caspers N, Poda GI, Schindler JF, Reitz DB, Mourey RJ.: Pyrrolopyridine inhibitors of mitogen-activated protein kinase-activated protein kinase 2 (MK-2). J Med Chem, Volume 50 (11), 2007;CACO-2;0.000009549925860214369
MM472530;MM472530;COc1nn(CSP(=S)(OC)OC)c(=O)s1;;302.34;1.52;;CHEMBL226651;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL905616/target=_blank>CHEMBL905616</a>;;-4.32;Fujikawa M, Nakao K, Shimizu R, Akamatsu M.: QSAR study on permeability of hydrophobic compounds with artificial membranes. Bioorg Med Chem, Volume 15 (11), 3756-3767, 2007;CACO-2;0.000047863009232263804
MM472525;MM472525;CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1;;352.48;4.45;;CHEMBL226968;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL905616/target=_blank>CHEMBL905616</a>;;-4.44;Fujikawa M, Nakao K, Shimizu R, Akamatsu M.: QSAR study on permeability of hydrophobic compounds with artificial membranes. Bioorg Med Chem, Volume 15 (11), 3756-3767, 2007;CACO-2;0.0000363078054770101
MM475423;MM475423;O=C(O)CC(c1cccnc1)n1ccc2c(CCc3ccc4c(n3)NCCC4)cccc21;;426.52;4.64;11965389;CHEMBL228605;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL887267/target=_blank>CHEMBL887267</a>;;-5.66;Raboisson P, Desjarlais RL, Reed R, Lattanze J, Chaikin M, Manthey CL, Tomczuk BE, MarugĂˇn JJ.: Identification of novel short chain 4-substituted indoles as potent alphavbeta3 antagonist using structure-based drug design. Eur J Med Chem, Volume 42 (3), 2007;CACO-2;0.0000021877616239495517
MM475426;MM475426;NC(N)=NCCCC(NC(=O)c1ccc(C(c2ccccc2)c2ccccc2)o1)C(=O)O;KQTJPESSNDKYIC-SFHVURJKSA-N;434.5;2.91;17753143;CHEMBL230034;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL889069/target=_blank>CHEMBL889069</a>;;-6.4;Denonne F, Binet S, Burton M, Collart P, Dipesa A, Ganguly T, Giannaras A, Kumar S, Lewis T, Maounis F, Nicolas JM, Mansley T, Pasau P, Preda D, Stebbins K, Volosov A, Zou D.: Discovery of new C3aR ligands. Part 1: arginine derivatives. Bioorg Med Chem Lett, Volume 17 (12), 2007;CACO-2;0.0000003981071705534969
MM475428;MM475428;CC(Cc1cccc(CC(=O)NC2Cc3ccccc3C2)c1)NCC(O)c1ccc(O)c(CO)c1;FNEGAPIEQCNGCS-GDJIYFAZSA-N;474.6;2.96;11751851;CHEMBL230381;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL889146/target=_blank>CHEMBL889146</a>;;-6;Brown AD, Bunnage ME, Glossop PA, James K, Jones R, Lane CA, Lewthwaite RA, Mantell S, Perros-Huguet C, Price DA, Trevethick M, Webster R.: The discovery of long acting beta2-adrenoreceptor agonists. Bioorg Med Chem Lett, Volume 17 (14), 2007;CACO-2;0.000001
MM475429;MM475429;CC(Cc1cccc(CC(=O)NCc2cc(C(F)(F)F)ccc2F)c1)NCC(O)c1ccc(O)c(CO)c1;SKXGMLMLOXYJKI-QUGAMOGWSA-N;534.55;4.16;11444009;CHEMBL230383;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL889146/target=_blank>CHEMBL889146</a>;;-5.7;Brown AD, Bunnage ME, Glossop PA, James K, Jones R, Lane CA, Lewthwaite RA, Mantell S, Perros-Huguet C, Price DA, Trevethick M, Webster R.: The discovery of long acting beta2-adrenoreceptor agonists. Bioorg Med Chem Lett, Volume 17 (14), 2007;CACO-2;0.0000019952623149688787
MM475430;MM475430;CC(Cc1cccc(CC(=O)NCc2ccc(Cl)c(Cl)c2)c1)NCC(O)c1ccc(O)c(CO)c1;AOJZKEWJJYTGIX-QUGAMOGWSA-N;517.45;4.3;11214499;CHEMBL230490;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL889146/target=_blank>CHEMBL889146</a>;;-6;Brown AD, Bunnage ME, Glossop PA, James K, Jones R, Lane CA, Lewthwaite RA, Mantell S, Perros-Huguet C, Price DA, Trevethick M, Webster R.: The discovery of long acting beta2-adrenoreceptor agonists. Bioorg Med Chem Lett, Volume 17 (14), 2007;CACO-2;0.000001
MM475431;MM475431;COc1ccc(CCC2(C3CCCC3)CC(O)=C(Sc3nc4nc(C)cc(C)n4n3)C(=O)O2)cc1Cl;;529.06;5.77;54720332;CHEMBL230532;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL894278/target=_blank>CHEMBL894278</a>;;-5.52;Li H, Linton A, Tatlock J, Gonzalez J, Borchardt A, Abreo M, Jewell T, Patel L, Drowns M, Ludlum S, Goble M, Yang M, Blazel J, Rahavendran R, Skor H, Shi S, Lewis C, Fuhrman S.: Allosteric inhibitors of hepatitis C polymerase: discovery of potent and orally bioavailable carbon-linked dihydropyrones. J Med Chem, Volume 50 (17), 2007;CACO-2;0.0000030199517204020193
MM475432;MM475432;COc1ccc(CCC2(C3CCCC3)CC(O)=C(Cc3nc4nc(C)cc(C)n4n3)C(=O)O2)cc1Cl;;511.02;5.27;54736487;CHEMBL230533;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL894278/target=_blank>CHEMBL894278</a>;;-5;Li H, Linton A, Tatlock J, Gonzalez J, Borchardt A, Abreo M, Jewell T, Patel L, Drowns M, Ludlum S, Goble M, Yang M, Blazel J, Rahavendran R, Skor H, Shi S, Lewis C, Fuhrman S.: Allosteric inhibitors of hepatitis C polymerase: discovery of potent and orally bioavailable carbon-linked dihydropyrones. J Med Chem, Volume 50 (17), 2007;CACO-2;0.00001
MM475433;MM475433;CC(Cc1cccc(CC(=O)NCc2cc(Cl)cc(Cl)c2)c1)NCC(O)c1ccc(O)c(CO)c1;RQMJXRIKISIBQH-QUGAMOGWSA-N;517.45;4.3;11168296;CHEMBL230596;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL889146/target=_blank>CHEMBL889146</a>;;-6;Brown AD, Bunnage ME, Glossop PA, James K, Jones R, Lane CA, Lewthwaite RA, Mantell S, Perros-Huguet C, Price DA, Trevethick M, Webster R.: The discovery of long acting beta2-adrenoreceptor agonists. Bioorg Med Chem Lett, Volume 17 (14), 2007;CACO-2;0.000001
MM475434;MM475434;Cn1cncc1CN1CC(N(CC2CCN(C(=O)OC(C)(C)C)CC2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21;FQLPAFFYSWNCAX-UHFFFAOYSA-N;605.77;3.96;17759748;CHEMBL231662;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL967838/target=_blank>CHEMBL967838</a>;;-4.81;Van Voorhis WC, Rivas KL, Bendale P, Nallan L, HornĂ©y C, Barrett LK, Bauer KD, Smart BP, Ankala S, Hucke O, Verlinde CL, Chakrabarti D, Strickland C, Yokoyama K, Buckner FS, Hamilton AD, Williams DK, Lombardo LJ, Floyd D, Gelb MH.: Efficacy, pharmacokinetics, and metabolism of tetrahydroquinoline inhibitors of Plasmodium falciparum protein farnesyltransferase. Antimicrob Agents Chemother, Volume 51 (10), 2007;CACO-2;0.000015488166189124828
MM475435;MM475435;COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1;;459.51;2.7;54590406;CHEMBL3526474;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL1010166/target=_blank>CHEMBL1010166</a>;;-6.05;Qiao JX, King SR, He K, Wong PC, Rendina AR, Luettgen JM, Xin B, Knabb RM, Wexler RR, Lam PY.: Highly efficacious factor Xa inhibitors containing alpha-substituted phenylcycloalkyl P4 moieties. Bioorg Med Chem Lett, Volume 19 (2), 2009;CACO-2;0.0000008912509381337459
MM475436;MM475436;COC(=O)N1CCC(CN(C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)S(=O)(=O)c2ccccn2)CC1;BRIVIXLMMUIBJY-UHFFFAOYSA-N;563.68;2.79;17758320;CHEMBL232104;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL967838/target=_blank>CHEMBL967838</a>;;-5.96;Van Voorhis WC, Rivas KL, Bendale P, Nallan L, HornĂ©y C, Barrett LK, Bauer KD, Smart BP, Ankala S, Hucke O, Verlinde CL, Chakrabarti D, Strickland C, Yokoyama K, Buckner FS, Hamilton AD, Williams DK, Lombardo LJ, Floyd D, Gelb MH.: Efficacy, pharmacokinetics, and metabolism of tetrahydroquinoline inhibitors of Plasmodium falciparum protein farnesyltransferase. Antimicrob Agents Chemother, Volume 51 (10), 2007;CACO-2;0.000001096478196143185
MM475438;MM475438;CCOC(=O)N1CCC(CN(C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)S(=O)(=O)c2ccccn2)CC1;OAERLEDUYZOGEV-UHFFFAOYSA-N;577.71;3.18;17758323;CHEMBL232523;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL967838/target=_blank>CHEMBL967838</a>;;-5.59;Van Voorhis WC, Rivas KL, Bendale P, Nallan L, HornĂ©y C, Barrett LK, Bauer KD, Smart BP, Ankala S, Hucke O, Verlinde CL, Chakrabarti D, Strickland C, Yokoyama K, Buckner FS, Hamilton AD, Williams DK, Lombardo LJ, Floyd D, Gelb MH.: Efficacy, pharmacokinetics, and metabolism of tetrahydroquinoline inhibitors of Plasmodium falciparum protein farnesyltransferase. Antimicrob Agents Chemother, Volume 51 (10), 2007;CACO-2;0.0000025703957827688647
MM475439;MM475439;Cn1cncc1CN1CC(N(Cc2ccc(S(C)(=O)=O)cc2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21;;576.7;2.91;17758539;CHEMBL232526;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL967838/target=_blank>CHEMBL967838</a>;;-6.7;Van Voorhis WC, Rivas KL, Bendale P, Nallan L, HornĂ©y C, Barrett LK, Bauer KD, Smart BP, Ankala S, Hucke O, Verlinde CL, Chakrabarti D, Strickland C, Yokoyama K, Buckner FS, Hamilton AD, Williams DK, Lombardo LJ, Floyd D, Gelb MH.: Efficacy, pharmacokinetics, and metabolism of tetrahydroquinoline inhibitors of Plasmodium falciparum protein farnesyltransferase. Antimicrob Agents Chemother, Volume 51 (10), 2007;CACO-2;0.00000019952623149688787
MM475440;MM475440;O=C(O)CN1C(=O)C(NC(=O)c2cc3sc(Cl)c(Cl)c3[nH]2)Cc2ccccc21;;438.29;3.31;9980551;CHEMBL232627;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL889960/target=_blank>CHEMBL889960</a>;;-6.52;Birch AM, Kenny PW, Oikonomakos NG, Otterbein L, Schofield P, Whittamore PR, Whalley DP.: Development of potent, orally active 1-substituted-3,4-dihydro-2-quinolone glycogen phosphorylase inhibitors. Bioorg Med Chem Lett, Volume 17 (2), 2007;CACO-2;0.0000003019951720402019
MM475443;MM475443;O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO;;446.92;1.68;10026604;CHEMBL233035;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL889960/target=_blank>CHEMBL889960</a>;;-5.4;Birch AM, Kenny PW, Oikonomakos NG, Otterbein L, Schofield P, Whittamore PR, Whalley DP.: Development of potent, orally active 1-substituted-3,4-dihydro-2-quinolone glycogen phosphorylase inhibitors. Bioorg Med Chem Lett, Volume 17 (2), 2007;CACO-2;0.000003981071705534969
MM475452;MM475452;CC(=O)N1CCC(CN(C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)S(=O)(=O)c2ccccn2)CC1;BBWLVKQTRNHDFL-UHFFFAOYSA-N;547.69;2.57;17758440;CHEMBL233941;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL967838/target=_blank>CHEMBL967838</a>;;-6.3;Van Voorhis WC, Rivas KL, Bendale P, Nallan L, HornĂ©y C, Barrett LK, Bauer KD, Smart BP, Ankala S, Hucke O, Verlinde CL, Chakrabarti D, Strickland C, Yokoyama K, Buckner FS, Hamilton AD, Williams DK, Lombardo LJ, Floyd D, Gelb MH.: Efficacy, pharmacokinetics, and metabolism of tetrahydroquinoline inhibitors of Plasmodium falciparum protein farnesyltransferase. Antimicrob Agents Chemother, Volume 51 (10), 2007;CACO-2;0.0000005011872336272725
MM475460;MM475460;Cn1cnc(S(=O)(=O)N(CCn2cccc2)C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)c1;;504.62;2.15;17759285;CHEMBL234578;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL967838/target=_blank>CHEMBL967838</a>;;-6.52;Van Voorhis WC, Rivas KL, Bendale P, Nallan L, HornĂ©y C, Barrett LK, Bauer KD, Smart BP, Ankala S, Hucke O, Verlinde CL, Chakrabarti D, Strickland C, Yokoyama K, Buckner FS, Hamilton AD, Williams DK, Lombardo LJ, Floyd D, Gelb MH.: Efficacy, pharmacokinetics, and metabolism of tetrahydroquinoline inhibitors of Plasmodium falciparum protein farnesyltransferase. Antimicrob Agents Chemother, Volume 51 (10), 2007;CACO-2;0.0000003019951720402019
MM475461;MM475461;Cn1cnc(S(=O)(=O)N(Cc2ccc(C(F)(F)F)o2)C2Cc3cc(C#N)ccc3N(Cc3cncn3C)C2)c1;;559.57;3.46;17758113;CHEMBL234579;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL967838/target=_blank>CHEMBL967838</a>;;-6.15;Van Voorhis WC, Rivas KL, Bendale P, Nallan L, HornĂ©y C, Barrett LK, Bauer KD, Smart BP, Ankala S, Hucke O, Verlinde CL, Chakrabarti D, Strickland C, Yokoyama K, Buckner FS, Hamilton AD, Williams DK, Lombardo LJ, Floyd D, Gelb MH.: Efficacy, pharmacokinetics, and metabolism of tetrahydroquinoline inhibitors of Plasmodium falciparum protein farnesyltransferase. Antimicrob Agents Chemother, Volume 51 (10), 2007;CACO-2;0.0000007079457843841374
MM475463;MM475463;O=C(NC1Cc2ccccc2N(CC(O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1;;419.89;1.92;10477191;CHEMBL234951;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL889960/target=_blank>CHEMBL889960</a>;;-4.54;Birch AM, Kenny PW, Oikonomakos NG, Otterbein L, Schofield P, Whittamore PR, Whalley DP.: Development of potent, orally active 1-substituted-3,4-dihydro-2-quinolone glycogen phosphorylase inhibitors. Bioorg Med Chem Lett, Volume 17 (2), 2007;CACO-2;0.000028840315031266056
MM475494;MM475494;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2;CAJZACFJOXOVAH-UHFFFAOYSA-N;455.47;2.78;;;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL898578/target=_blank>CHEMBL898578</a>;;-5.2;Powell NA, Ciske FL, Cai C, Holsworth DD, Mennen K, Van Huis CA, Jalaie M, Day J, Mastronardi M, McConnell P, Mochalkin I, Zhang E, Ryan MJ, Bryant J, Collard W, Ferreira S, Gu C, Collins R, Edmunds JJ.: Rational design of 6-(2,4-diaminopyrimidinyl)-1,4-benzoxazin-3-ones as small molecule renin inhibitors. Bioorg Med Chem, Volume 15 (17), 2007;CACO-2;0.00000630957344480193
MM475495;MM475495;CC1OC(c2ccc(Cl)cc2)OCC1NC(=O)Cc1ccccc1;;345.83;3.5;44435079;CHEMBL238765;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL923278/target=_blank>CHEMBL923278</a>;;-4.99;Gu K, Bi L, Zhao M, Wang C, Ju J, Peng S.: Toward the development of chemoprevention agents. Part II: Chemo-enzymatic synthesis and anti-inflammatory activities of a new class of 5-amino-2-substitutedphenyl-1,3-dioxacycloalkanes. Bioorg Med Chem, Volume 15 (18), 2007;CACO-2;0.000010232929922807536
MM475496;MM475496;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1ccc(F)c(F)c1)O2;UGOGQLRJKMMHMF-UHFFFAOYSA-N;483.52;3.83;;;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL898578/target=_blank>CHEMBL898578</a>;;-4.77;Powell NA, Ciske FL, Cai C, Holsworth DD, Mennen K, Van Huis CA, Jalaie M, Day J, Mastronardi M, McConnell P, Mochalkin I, Zhang E, Ryan MJ, Bryant J, Collard W, Ferreira S, Gu C, Collins R, Edmunds JJ.: Rational design of 6-(2,4-diaminopyrimidinyl)-1,4-benzoxazin-3-ones as small molecule renin inhibitors. Bioorg Med Chem, Volume 15 (17), 2007;CACO-2;0.00001698243652461746
MM475497;MM475497;CC1OC(C=Cc2ccccc2)OCC1NC(=O)Cc1ccccc1;;337.42;3.19;44435127;CHEMBL238995;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL923278/target=_blank>CHEMBL923278</a>;;-5.06;Gu K, Bi L, Zhao M, Wang C, Ju J, Peng S.: Toward the development of chemoprevention agents. Part II: Chemo-enzymatic synthesis and anti-inflammatory activities of a new class of 5-amino-2-substitutedphenyl-1,3-dioxacycloalkanes. Bioorg Med Chem, Volume 15 (18), 2007;CACO-2;0.000008709635899560814
MM475498;MM475498;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1ccc(Cl)cc1)O2;HOBWYNFQYPRIDL-UHFFFAOYSA-N;494.98;3.3;;;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL898578/target=_blank>CHEMBL898578</a>;;-4.47;Powell NA, Ciske FL, Cai C, Holsworth DD, Mennen K, Van Huis CA, Jalaie M, Day J, Mastronardi M, McConnell P, Mochalkin I, Zhang E, Ryan MJ, Bryant J, Collard W, Ferreira S, Gu C, Collins R, Edmunds JJ.: Rational design of 6-(2,4-diaminopyrimidinyl)-1,4-benzoxazin-3-ones as small molecule renin inhibitors. Bioorg Med Chem, Volume 15 (17), 2007;CACO-2;0.000033884415613920276
MM475499;MM475499;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)[C@@](C)(c1ccccc1)O2;UQHQDWYHACOCCN-RUZDIDTESA-N;460.54;2.65;;;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL898578/target=_blank>CHEMBL898578</a>;;-5.72;Powell NA, Ciske FL, Cai C, Holsworth DD, Mennen K, Van Huis CA, Jalaie M, Day J, Mastronardi M, McConnell P, Mochalkin I, Zhang E, Ryan MJ, Bryant J, Collard W, Ferreira S, Gu C, Collins R, Edmunds JJ.: Rational design of 6-(2,4-diaminopyrimidinyl)-1,4-benzoxazin-3-ones as small molecule renin inhibitors. Bioorg Med Chem, Volume 15 (17), 2007;CACO-2;0.0000019054607179632483
MM475500;MM475500;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(c1cc(F)cc(F)c1)O2;ICDYHYNUXPDZEQ-UHFFFAOYSA-N;497.55;4.22;;;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL898578/target=_blank>CHEMBL898578</a>;;-4.77;Powell NA, Ciske FL, Cai C, Holsworth DD, Mennen K, Van Huis CA, Jalaie M, Day J, Mastronardi M, McConnell P, Mochalkin I, Zhang E, Ryan MJ, Bryant J, Collard W, Ferreira S, Gu C, Collins R, Edmunds JJ.: Rational design of 6-(2,4-diaminopyrimidinyl)-1,4-benzoxazin-3-ones as small molecule renin inhibitors. Bioorg Med Chem, Volume 15 (17), 2007;CACO-2;0.00001698243652461746
MM475503;MM475503;O=C(Cc1ccccc1)NC1COC(C=Cc2ccccc2)OC1;;323.39;2.8;44435125;CHEMBL239851;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL923278/target=_blank>CHEMBL923278</a>;;-5.05;Gu K, Bi L, Zhao M, Wang C, Ju J, Peng S.: Toward the development of chemoprevention agents. Part II: Chemo-enzymatic synthesis and anti-inflammatory activities of a new class of 5-amino-2-substitutedphenyl-1,3-dioxacycloalkanes. Bioorg Med Chem, Volume 15 (18), 2007;CACO-2;0.00000891250938133746
Atenolol;MM00078;CC(C)NCC(O)COc1ccc(CC(N)=O)cc1;METKIMKYRPQLGS-GFCCVEGCSA-N;266.34;0.45;2249;CHEMBL24;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL936685/target=_blank>CHEMBL936685</a>;;-6.4;Li LS, Zhou Y, Murphy DE, Stankovic N, Zhao J, Dragovich PS, Bertolini T, Sun Z, Ayida B, Tran CV, Ruebsam F, Webber SE, Shah AM, Tsan M, Showalter RE, Patel R, Lebrun LA, Bartkowski DM, Nolan TG, Norris DA, Kamran R, Brooks J, Sergeeva MV, Kirkovsky L, Zhao Q, Kissinger CR.: Novel HCV NS5B polymerase inhibitors derived from 4-(1',1'-dioxo-1',4'-dihydro-1'lambda(6)-benzo[1',2',4']thiadiazin-3'-yl)-5-hydroxy-2H-pyridazin-3-ones. Part 3: Further optimization of the 2-, 6-, and 7'-substituents and initial pharmacokinetic assessments. Bioorg Med Chem Lett, Volume 18 (11), 2008;CACO-2;0.0000003981071705534969
Atenolol;MM00078;CC(C)NCC(O)COc1ccc(CC(N)=O)cc1;METKIMKYRPQLGS-GFCCVEGCSA-N;266.34;0.45;2249;CHEMBL24;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL935710/target=_blank>CHEMBL935710</a>;;-6.4;Sergeeva MV, Zhou Y, Bartkowski DM, Nolan TG, Norris DA, Okamoto E, Kirkovsky L, Kamran R, Lebrun LA, Tsan M, Patel R, Shah AM, Lardy M, Gobbi A, Li LS, Zhao J, Bertolini T, Stankovic N, Sun Z, Murphy DE, Webber SE, Dragovich PS.: Novel HCV NS5B polymerase inhibitors derived from 4-(1',1'-dioxo-1',4'-dihydro-1'lambda6-benzo[1',2',4']thiadiazin-3'-yl)-5-hydroxy-2H-pyridazin-3-ones: Part 4. Optimization of DMPK properties. Bioorg Med Chem Lett, Volume 18 (11), 2008;CACO-2;0.0000003981071705534969
Atenolol;MM00078;CC(C)NCC(O)COc1ccc(CC(N)=O)cc1;METKIMKYRPQLGS-GFCCVEGCSA-N;266.34;0.45;2249;CHEMBL24;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL927015/target=_blank>CHEMBL927015</a>;;-6.4;Ruebsam F, Webber SE, Tran MT, Tran CV, Murphy DE, Zhao J, Dragovich PS, Kim SH, Li LS, Zhou Y, Han Q, Kissinger CR, Showalter RE, Lardy M, Shah AM, Tsan M, Patel R, Lebrun LA, Kamran R, Sergeeva MV, Bartkowski DM, Nolan TG, Norris DA, Kirkovsky L.: Pyrrolo[1,2-b]pyridazin-2-ones as potent inhibitors of HCV NS5B polymerase. Bioorg Med Chem Lett, Volume 18 (12), 2008;CACO-2;0.0000003981071705534969
Atenolol;MM00078;CC(C)NCC(O)COc1ccc(CC(N)=O)cc1;METKIMKYRPQLGS-GFCCVEGCSA-N;266.34;0.45;2249;CHEMBL24;CACO;ECACO;25;0;fromAtoB,<ahref=https://www.ebi.ac.uk/chembl/assay_report_card/CHEMBL997017/target=_blank>CHEMBL997017</a>;;-6.4;Ellis DA, Blazel JK, Webber SE, Tran CV, Dragovich PS, Sun Z, Ruebsam F, McGuire HM, Xiang AX, Zhao J, Li LS, Zhou Y, Han Q, Kissinger CR, Showalter RE, Lardy M, Shah AM, Tsan M, Patel R, LeBrun LA, Kamran R, Bartkowski DM, Nolan TG, Norris DA, Sergeeva MV, Kirkovsky L.: 4-(1,1-Dioxo-1,4-dihydro-1lambda6-benzo[1,4]thiazin-3-yl)-5-hydroxy-2H-pyridazin-3-ones as potent inhibitors of HCV NS5B polymerase. Bioorg Med Chem Lett, Volume 18 (16), 2008;CACO-2;0.0000003981071705534969
